Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses
5932,COMS,309,Studies in Documentary,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
5933,COMS,310,Media Genres,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
5939,COMS,319,Media Literacy,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
5944,COMS,324,Communication Analysis of Environment,3.0,LEC,Lecture,; Never Taken/Not Registered: COMS255 You must have completed a minimum amount of 24 credits.,UGRD,
5945,COMS,325,Approaches to Communication Research,3.0,SEM,Seminar,Prerequisite: Registration in Communication and Cultural Studies Major; COMS225.,UGRD,
5950,COMS,352,Media Policy in Canada,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5951,COMS,354,Youth and Media,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
5952,COMS,355,Media and New Technology,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
5954,COMS,357,Media and Critical Theory,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5955,COMS,360,Mass Media,3.0,LEC,Lecture,,UGRD,
5956,COMS,361,Propaganda,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,COMS361 = SCPA461
5956,COMS,361,Propaganda,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
5957,COMS,362,Psychology of Communication,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5959,COMS,365,History of Sound Recording,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5961,COMS,367,Media and Cultural Context,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5962,COMS,368,Media and Gender,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5963,COMS,369,Visual Communication and Culture,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5964,COMS,370,Advertising and the Consumer Culture,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5965,COMS,371,Public Relations: Principles and Problems,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5966,COMS,372,Theories of Public Discourse,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
5967,COMS,373,Topics in Media and Cultural History,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
5968,COMS,374,Communication Media: Intermedia II,6.0,LAB,Laboratory,Prerequisite: COMS274; permission of the Department.,UGRD,
5968,COMS,374,Communication Media: Intermedia II,6.0,LEC,Lecture,Prerequisite: COMS274; permission of the Department.,UGRD,
5970,COMS,376,Communication Media: Sound II,6.0,LAB,Laboratory,Prerequisite: COMS276; permission of the Department.,UGRD,
5970,COMS,376,Communication Media: Sound II,6.0,LEC,Lecture,Prerequisite: COMS276; permission of the Department.,UGRD,
5975,COMS,383,Communication Media: Film II,6.0,LAB,Laboratory,"Prerequisite: COMS284; Never Taken/Not Registered: COMS381; Never Taken: COMS483, COMS493",UGRD,
5975,COMS,383,Communication Media: Film II,6.0,LEC,Lecture,"Prerequisite: COMS284; Never Taken/Not Registered: COMS381; Never Taken: COMS483, COMS493",UGRD,
5976,COMS,385,Communication Media: Video II,6.0,LAB,Laboratory,"Prerequisite: COMS284; Never Taken/Not Registered: COMS387; Never Taken: COMS485, COMS385",UGRD,
5976,COMS,385,Communication Media: Video II,6.0,LEC,Lecture,"Prerequisite: COMS284; Never Taken/Not Registered: COMS387; Never Taken: COMS485, COMS385",UGRD,
5978,COMS,394,Communication Studies Apprenticeship I,3.0,TUT,Tutorial,Prerequisite: Successful completion of 24 university credits; registration in a Communication Studies program.,UGRD,
5979,COMS,395,Communication Studies Apprenticeship II,3.0,TUT,Tutorial,Prerequisite: Successful completion of 24 university credits; registration in a Communication Studies program; permission of the department.,UGRD,
5997,COMS,407,Advanced Scriptwriting for Media,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; COMS307; submission of a sample of creative writing and subsequent approval by the instructor.;,UGRD,
5998,COMS,411,SEXUALITY & PUBLIC DISCOURSE,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
5999,COMS,412,Discourses of Dissent,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6000,COMS,413,Cultures of Production,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6001,COMS,414,PRODUCTION ADMINISTRATION,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6002,COMS,415,Advanced Topics in the Photographic Image,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6003,COMS,416,Advanced Media Criticism,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6005,COMS,418,Cultures of Globalization,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6006,COMS,419,Communications and Indigenous Peoples,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6007,COMS,420,RECEPTION STUDIES,3.0,LEC,Lecture,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6008,COMS,421,COMMUNICATIVE PERFORMANCES AND INTERVENTIONS,3.0,LEC,Lecture,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6009,COMS,422,PERSPECTIVE ON INFO. SOCIETY,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6010,COMS,423,Media Art and Aesthetics,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6011,COMS,424,Alternative Media,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6012,COMS,425,Advanced Seminar in Cultural Studies,3.0,SEM,Seminar,Prerequisite: Registration in the Communication and Cultural Studies Major; successful completion of 48 university credits; or permission of the Department.,UGRD,
6012,COMS,425,Advanced Seminar in Cultural Studies,3.0,TUT,Tutorial,Prerequisite: Registration in the Communication and Cultural Studies Major; successful completion of 48 university credits; or permission of the Department.,UGRD,
6013,COMS,426,Television Studies,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6014,COMS,434,ADV. TOP. IN FILM,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6018,COMS,435,Advanced Topics in Documentary,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6027,COMS,453,Communication Ethics,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6029,COMS,455,"Food, Media and Culture",3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6030,COMS,460,Political Communication,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6031,COMS,461,Organizational Communication,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department..,UGRD,
6032,COMS,462,"Communication, Culture, and Popular Art",3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6033,COMS,463,SEMIOTICS,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
6034,COMS,464,"Race, Ethnicity and Media",3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6035,COMS,465,Rhetoric and Communication,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,SCPA465 = COMS465
6035,COMS,465,Rhetoric and Communication,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6036,COMS,468,"Communications, Development and Colonialism",3.0,LEC,Lecture,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6040,COMS,472,Communication Technologies and Gender,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6041,COMS,473,International Communication,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
6042,COMS,474,Communication Media: Intermedia III,6.0,LAB,Laboratory,Prerequisite: COMS374; Never Taken/Not Registered: COMS490,UGRD,
6042,COMS,474,Communication Media: Intermedia III,6.0,LEC,Lecture,Prerequisite: COMS374; Never Taken/Not Registered: COMS490,UGRD,
6043,COMS,475,Communication Media:  Intermedia III,3.0,LAB,Laboratory,Prerequisite: COMS374; permission of the Department.,UGRD,COMS475 = COMS490
6043,COMS,475,Communication Media:  Intermedia III,3.0,LAB,Laboratory,Prerequisite: COMS374; permission of the Department.,UGRD,
6043,COMS,475,Communication Media:  Intermedia III,3.0,LEC,Lecture,Prerequisite: COMS374; permission of the Department.,UGRD,COMS475 = COMS490
6043,COMS,475,Communication Media:  Intermedia III,3.0,LEC,Lecture,Prerequisite: COMS374; permission of the Department.,UGRD,
6044,COMS,476,Communication Media: Sound III,6.0,LAB,Laboratory,Prerequisite: COMS376; Never Taken/Not Registered: COMS478,UGRD,
6044,COMS,476,Communication Media: Sound III,6.0,LEC,Lecture,Prerequisite: COMS376; Never Taken/Not Registered: COMS478,UGRD,
6047,COMS,483,Communication Media: Film III,6.0,LAB,Laboratory,Prerequisite: COMS383; Never Taken/Not Registered: COMS481,UGRD,
6047,COMS,483,Communication Media: Film III,6.0,LEC,Lecture,Prerequisite: COMS383; Never Taken/Not Registered: COMS481,UGRD,
6048,COMS,485,Communication Media: Video III,6.0,LAB,Laboratory,Prerequisite: COMS385; Never Taken/Not Registered: COMS487,UGRD,
6048,COMS,485,Communication Media: Video III,6.0,LEC,Lecture,Prerequisite: COMS385; Never Taken/Not Registered: COMS487,UGRD,
6051,COMS,493,Communication Media: Advanced Topics,3.0,LAB,Laboratory,"Prerequisite: COMS374, 376 or 385; submission of portfolio and project proposal to instructor and permission of the Department.",UGRD,
6051,COMS,493,Communication Media: Advanced Topics,3.0,LEC,Lecture,"Prerequisite: COMS374, 376 or 385; submission of portfolio and project proposal to instructor and permission of the Department.",UGRD,
6054,COMS,496,Directed Study I,3.0,TUT,Tutorial,Prerequisite: Registration in a Communication Studies program.,UGRD,
6077,COMS,505,INTRO TO COMM THEORY/HISTORY,3.0,LEC,Lecture,,GRAD,
6078,COMS,506,METHODS IN COMM ST/ PRACTICE,3.0,SEM,Seminar,,GRAD,
6079,COMS,510,Graduate Diploma Seminar,3.0,SEM,Seminar,,GRAD,
6080,COMS,511,SEL. TOPICS IN CDN. CINEMAS,3.0,LEC,Lecture,,GRAD,
6081,COMS,512,DISCOURSES OF DISSENT,3.0,SEM,Seminar,,GRAD,
6082,COMS,513,CULTURES OF PRODUCTION,3.0,SEM,Seminar,,GRAD,
6084,COMS,516,ADV. TOP. IN DOC. FILM/VIDEO,3.0,SEM,Seminar,,GRAD,
6086,COMS,518,CULTURES OF GLOBALIZATION,3.0,SEM,Seminar,,GRAD,
6087,COMS,519,COMM. & INDIGENOUS PEOPLES,3.0,SEM,Seminar,,GRAD,
6089,COMS,521,COMM. TECHNOLOGIES & GENDER,3.0,SEM,Seminar,,GRAD,
6090,COMS,522,PERSPECTIVE ON INFORMATION. SOCIETY,3.0,SEM,Seminar,,GRAD,
6091,COMS,523,MEDIA ARTS AND AESTHETICS,3.0,SEM,Seminar,,GRAD,
6092,COMS,524,ALTERNATIVE MEDIA,3.0,SEM,Seminar,,GRAD,
6096,COMS,530,SEL TOPICS/COMM STUDIES,3.0,LEC,Lecture,,GRAD,
6101,COMS,532,"COMM, CULTURE, & POPULAR ART",3.0,SEM,Seminar,,GRAD,
6102,COMS,535,"Communications, Development and Colonialism",3.0,LEC,Lecture,,GRAD,
6104,COMS,538,ORGANIZATIONAL COMMUNICATION,3.0,SEM,Seminar,,GRAD,
6105,COMS,539,POLITICAL COMMUNICATION,3.0,SEM,Seminar,,GRAD,
6106,COMS,542,ADV .TOP. IN PHOTO. IMAGE,3.0,SEM,Seminar,,GRAD,
6107,COMS,543,FILM CRITICISM,3.0,SEM,Seminar,,GRAD,
6108,COMS,544,RECEPTION STUDIES,3.0,LEC,Lecture,,GRAD,
6109,COMS,545,TELEVISION STUDIES,3.0,SEM,Seminar,,GRAD,
6110,COMS,546,RHETORIC & COMMUNICATION,3.0,SEM,Seminar,,GRAD,
6111,COMS,547,INTERNATIONAL COMMUNICATION,3.0,SEM,Seminar,,GRAD,
6112,COMS,548,Media policy in canada,3.0,LEC,Lecture,,GRAD,
6117,COMS,553,Communication Ethics,3.0,SEM,Seminar,,GRAD,
6122,COMS,560,SELECTED TOPICS IN COMS,3.0,LEC,Lecture,,GRAD,
6123,COMS,561,COMMUNICATIVE PERFORMANCES AND INTERVENTIONS,3.0,LEC,Lecture,,GRAD,
6124,COMS,562,MEDIA PRODUCTION: SOUND,3.0,LAB,Laboratory,,GRAD,
6124,COMS,562,MEDIA PRODUCTION: SOUND,3.0,SEM,Seminar,,GRAD,
6131,COMS,569,MEDIA PROD.:MOVING IMAGES,3.0,LAB,Laboratory,,GRAD,
6131,COMS,569,MEDIA PROD.:MOVING IMAGES,3.0,LEC,Lecture,,GRAD,
6132,COMS,570,MEDIA PRODUCT.: INTERMEDIA,3.0,LAB,Laboratory,,GRAD,
6132,COMS,570,MEDIA PRODUCT.: INTERMEDIA,3.0,SEM,Seminar,,GRAD,
6138,COMS,580,SEL. TOPICS IN COMM. STUDIES,3.0,LEC,Lecture,,GRAD,
6145,COMS,583,INTERNSHIP IN COMMUNIC STUD,3.0,TUT,Tutorial,,GRAD,
6147,COMS,585,DIRECTED STUDY IN COMS,3.0,TUT,Tutorial,,GRAD,
6148,COMS,586,DIRECTED STUDY IN COMS,3.0,TUT,Tutorial,,GRAD,
6153,COMS,600,COMMUNICATION THEORY,3.0,SEM,Seminar,,GRAD,
6155,COMS,605,MEDIA RESEARCH METHODS I,3.0,SEM,Seminar,,GRAD,
6156,COMS,606,MEDIA RESEARCH PRACTICUM,3.0,TUT,Tutorial,,GRAD,
6157,COMS,608,HISTORY OF MEDIA,3.0,SEM,Seminar,,GRAD,
6158,COMS,610,MEDIA STUDIES SEMINAR,3.0,SEM,Seminar,,GRAD,
6161,COMS,614,NEWS AND PUBLIC AFFAIRS,3.0,SEM,Seminar,,GRAD,
6166,COMS,627,Political Economy of Communication,3.0,SEM,Seminar,,GRAD,
6168,COMS,630,"COMMUNICATION, DEVELOPMENT AND COLONIALISM",3.0,SEM,Seminar,,GRAD,
6169,COMS,632,MEDIA AND CONTEMP. CULTURE,3.0,SEM,Seminar,,GRAD,
6173,COMS,640,DIRECTED STUDY,3.0,TUT,Tutorial,,GRAD,
6174,COMS,642,Selected Topics in Media Studies,3.0,LEC,Lecture,,GRAD,COMS642 = COMS642Z
6174,COMS,642,Selected Topics in Media Studies,3.0,LEC,Lecture,,GRAD,
6201,COMS,644,MEDIA POLICY,3.0,SEM,Seminar,,GRAD,
6202,COMS,646,ALTERNATIVE MEDIA,3.0,SEM,Seminar,,GRAD,
6204,COMS,652,CANADIAN DOCUMENTARY FILM,3.0,LEC,Lecture,,GRAD,
6204,COMS,652,CANADIAN DOCUMENTARY FILM,3.0,SEM,Seminar,,GRAD,
6209,COMS,660,Definitions and Futures of Media and Technology,3.0,SEM,Seminar,,GRAD,
6210,COMS,662,Theories of Representation and Interpretation in Communication,3.0,SEM,Seminar,,GRAD,
6211,COMS,670,DIRECTED STUDY,3.0,TUT,Tutorial,,GRAD,
6213,COMS,672,SPEC TOP/MEDIA STUDIES,3.0,LEC,Lecture,,GRAD,
6224,COMS,680,AESTHETICS AND MEDIA,3.0,SEM,Seminar,,GRAD,
6225,COMS,684,MEDIA RESEARCH LABORATORY,3.0,SEM,Seminar,,GRAD,
6227,COMS,695,THESIS,21.0,LEC,Lecture,,GRAD,
6228,COMS,695A,THESIS,21.0,TUT,Tutorial,,GRAD,
6229,COMS,695B,THESIS,21.0,LEC,Lecture,,GRAD,
6229,COMS,695B,THESIS,21.0,TUT,Tutorial,,GRAD,
6230,COMS,696,MAJOR RESEARCH PAPER,12.0,TUT,Tutorial,,GRAD,
6231,COMS,697,Research-Creation Thesis,21.0,TUT,Tutorial,,GRAD,
6232,COMS,800,INTEGRATIVE SEMINAR,3.0,LEC,Lecture,,GRAD,
6237,COMS,805,RESEARCH WORKSHOP,3.0,TUT,Tutorial,,GRAD,
6241,COMS,808,SOC/CLTRL ASP INFO/COMM TECH,3.0,LEC,Lecture,,GRAD,
6246,COMS,809,SOC/CLTRL DSCRS/MED MESSAGES,3.0,LEC,Lecture,,GRAD,
6251,COMS,822,ADV SEM/RESEARCH METHODS I,3.0,LEC,Lecture,,GRAD,
6252,COMS,823,ADV SEM IN RSRCH METHODS II,3.0,LEC,Lecture,,GRAD,
6256,COMS,828,SPEC TOP/ORGANIZATIONAL COMM,3.0,LEC,Lecture,,GRAD,
6262,COMS,830,DOCTORAL PRO-SEMINAR,6.0,LEC,Lecture,,GRAD,
6263,COMS,830A,DOCTORAL PRO-SEMINAR,6.0,LEC,Lecture,,GRAD,
6263,COMS,830A,DOCTORAL PRO-SEMINAR,6.0,SEM,Seminar,,GRAD,
6264,COMS,830B,DOCTORAL PRO-SEMINAR,6.0,LEC,Lecture,,GRAD,
6266,COMS,841,CULTURAL INDUSTRIES,3.0,LEC,Lecture,,GRAD,
6268,COMS,843,COMMUNICATION POLICY,3.0,SEM,Seminar,,GRAD,
6273,COMS,853,DISCOURSE & REPRESENTATION,3.0,LEC,Lecture,,GRAD,
6274,COMS,854,Discourse Within Social Formation,3.0,LEC,Lecture,,GRAD,
6276,COMS,861,ORGANIZATIONAL CULTURE,3.0,SEM,Seminar,,GRAD,
6283,COMS,873,IDENTITIES/CULTURAL EXCHANGE,3.0,LEC,Lecture,,GRAD,
6284,COMS,874,MEDIA GLOBAL.& CULTURAL DVLP,3.0,LEC,Lecture,,GRAD,
6286,COMS,876,MEDIA TECHNOLOGY AS PRACTICE,3.0,LEC,Lecture,,GRAD,
6287,COMS,877,INT L COMMUNICATION/DVLPMNT,3.0,LEC,Lecture,,GRAD,
6288,COMS,878,"Communication, Conflict and Peace",3.0,LEC,Lecture,,GRAD,
6289,COMS,879,HUMAN-COMPUTER INTERACTIONS,3.0,LEC,Lecture,,GRAD,
6290,COMS,880,COMMUNICATION NTWRKS/ORGNZTN,3.0,LEC,Lecture,,GRAD,
6291,COMS,882,"CUMMUNIC N,DEMOCRACY & POWER",3.0,LEC,Lecture,,GRAD,
6292,COMS,883,HIST/HISTORIOG Y/MEDIA/CLTRE,3.0,LEC,Lecture,,GRAD,
6293,COMS,884,CLTRL THRY/COMMUNIC N STUD S,3.0,LEC,Lecture,,GRAD,
6294,COMS,885,POPULAR CULTURE,3.0,SEM,Seminar,,GRAD,
6295,COMS,886,ALTERNATIVE MEDIA,3.0,LEC,Lecture,,GRAD,
6296,COMS,887,STRATEGIES/STYLES/COMMUN N,3.0,LEC,Lecture,,GRAD,
6297,COMS,888,DISCOURSE OF THE BODY,3.0,LEC,Lecture,,GRAD,
6298,COMS,889,Theories of Organizational Communication,3.0,LEC,Lecture,,GRAD,
6299,COMS,890,THESIS PROPOSAL,6.0,TUT,Tutorial,,GRAD,
6300,COMS,891,COMMUNIC'N TECH & SOCIETY,3.0,LEC,Lecture,,GRAD,
6302,COMS,893,ADV/SEM SPEC/TOPICS PHD COMS,3.0,LEC,Lecture,,GRAD,
6325,COMS,895A,DOCTORAL RESEARCH & THESIS,54.0,LEC,Lecture,,GRAD,
6326,COMS,895B,DOCTORAL THESIS RESEARCH,60.0,LEC,Lecture,,GRAD,
40366,COMS,497,Directed Study II,3.0,TUT,Tutorial,,UGRD,
40369,COMS,507,ADV. SCRIPTWRITING FOR MEDIA,3.0,SEM,Seminar,,GRAD,
40378,COMS,514,PRODUCTION ADMINSTRATION,3.0,SEM,Seminar,,GRAD,
40391,COMS,533,SEMIOTICS,3.0,SEM,Seminar,,GRAD,
40393,COMS,537,"RACE, ETHNICITY &  MEDIA",3.0,SEM,Seminar,,GRAD,
40394,COMS,540,ACOUSTIC COMM. AND DESIGN,3.0,SEM,Seminar,,GRAD,
40395,COMS,541,SEXUALITY AND DISCOURSE,3.0,SEM,Seminar,,GRAD,
40410,COMS,583A,INTRNSHP/COMMUNIC S STUDIES,3.0,LEC,Lecture,,GRAD,
40422,COMS,694,THESIS/RES CREAT. PROJ. PROP,3.0,LEC,Lecture,,GRAD,
40423,COMS,805A,RESEARCH WORKSHOP,3.0,LEC,Lecture,,GRAD,
40424,COMS,805B,RESEARCH WORKSHOP,3.0,LEC,Lecture,,GRAD,
40425,COMS,805C,RESEARCH WORKSHOP,3.0,LEC,Lecture,,GRAD,
40426,COMS,896,DOCTORAL THESIS RESEARCH,63.0,THE,Thesis Research,,GRAD,
45082,COMS,410,ACOUSTIC COMM. AND DESIGN,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits or permission of the Department.,UGRD,
45268,COMS,301,Selected Topics in National Cinemas,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department.,UGRD,
45269,COMS,302,FILM GENRES,3.0,LEC,Lecture,,UGRD,
45271,COMS,304,SEL. TOP. IN FILM STUDIES,3.0,LEC,Lecture,,UGRD,
46587,COMS,298,SELECTED TOPICS IN COMS,3.0,LEC,Lecture,,UGRD,
46588,COMS,300,SELECT TOPICS-COMMUN STUDIES,3.0,LEC,Lecture,,UGRD,
46589,COMS,303,SEL. TOPICS IN CDN. CINEMAS,3.0,LEC,Lecture,,UGRD,
46590,COMS,398,Selected Topics in Communication Studies,3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits.,UGRD,
46591,COMS,399,SELECTED TOPICS IN COMS,6.0,LEC,Lecture,,UGRD,
46591,COMS,399,SELECTED TOPICS IN COMS,6.0,TUT,Tutorial,,UGRD,
46592,COMS,440,ADV TOPICS-COMMUN STUDIES,3.0,LEC,Lecture,,UGRD,
46593,COMS,441,ADV TOPICS-COMMUN STUDIES,3.0,LEC,Lecture,,UGRD,
46594,COMS,442,ADV TOPICS-COMMUN STUDIES,3.0,LEC,Lecture,,UGRD,
46595,COMS,443,ADV TOPICS-COMMUN STUDIES,3.0,LEC,Lecture,,UGRD,
46596,COMS,447,SELECTED TOPICS IN COMS,3.0,LEC,Lecture,,UGRD,
46597,COMS,448,SELECTED TOPICS IN COMS,3.0,LEC,Lecture,,UGRD,
46598,COMS,449,SELECTED TOPICS IN COMS,3.0,LEC,Lecture,,UGRD,
46599,COMS,450,ADV TOPICS-BROADCAST JOURNAL,3.0,LEC,Lecture,,UGRD,
46600,COMS,498,Advanced Topics in Communication Studies,3.0,SEM,Seminar,,UGRD,
46601,COMS,499,ADVANCED TOPICS IN COMS,6.0,LEC,Lecture,,UGRD,
46602,COMS,534,ADV. TOP. IN FILM STUDIES,3.0,LEC,Lecture,,GRAD,
46603,COMS,598,Advanced Topics in Communication Studies,3.0,SEM,Seminar,,GRAD,
46604,COMS,829,SPEC TOP/INT L COMMUNIC/DEV,3.0,LEC,Lecture,,GRAD,
48639,COMS,800,Integrative Seminar,3.0,SEM,Seminar,,GRAD,
48640,COMS,835,Doctoral Pro-seminar,3.0,SEM,Seminar,,GRAD,
48641,COMS,815,Doctoral Examination,3.0,SEM,Seminar,,GRAD,
48765,COMS,205,Effective Communication Skills,3.0,LEC,Lecture,Prerequisite: Registration in a Communication Studies program.,UGRD,
48765,COMS,205,Effective Communication Skills,3.0,TUT,Tutorial,Prerequisite: Registration in a Communication Studies program.,UGRD,
48766,COMS,333,"Games, Media and Culture",3.0,LEC,Lecture,Prerequisite: Successful completion of 24 university credits or permission of the Department,UGRD,
48767,COMS,427,Social Media Platforms and Policy,3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
48768,COMS,456,"News, Media and Power",3.0,SEM,Seminar,Prerequisite: Successful completion of 48 university credits; or permission of the Department.,UGRD,
48769,COMS,491,Communication  Media:  Portfolio,3.0,LAB,Laboratory,Prerequisite: COMS374 or COMS376 or COMS384.,UGRD,
48769,COMS,491,Communication  Media:  Portfolio,3.0,LEC,Lecture,Prerequisite: COMS374 or COMS376 or COMS384.,UGRD,
48770,COMS,484,Communication Media:  Moving Images III,3.0,LAB,Laboratory,Prerequisite: COMS384; permission of the Department.,UGRD,COMS484 = COMS487
48770,COMS,484,Communication Media:  Moving Images III,3.0,LAB,Laboratory,Prerequisite: COMS384; permission of the Department.,UGRD,
48770,COMS,484,Communication Media:  Moving Images III,3.0,LEC,Lecture,Prerequisite: COMS384; permission of the Department.,UGRD,COMS484 = COMS487
